step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,timestamp
301,0.6286081671714783,0.8031868934631348,,,,,,,,2025-07-23T15:36:45.2230000Z
302,0.6659406423568726,0.796134889125824,,,,,,,,2025-07-23T15:36:57.7650000Z
303,0.6181179285049438,0.7999128103256226,,,,,,,,2025-07-23T15:37:09.1040000Z
304,0.7233554124832153,0.7744472026824951,,,,,,,,2025-07-23T15:37:21.3560000Z
305,0.7366687655448914,0.7901785969734192,,,,,,,,2025-07-23T15:37:39.3110000Z
306,0.5987120270729065,0.809269905090332,,,,,,,,2025-07-23T15:37:55.8160000Z
307,0.5216693878173828,0.8438141942024231,,,,,,,,2025-07-23T15:38:08.3570000Z
308,0.5823137164115906,0.8264346122741699,,,,,,,,2025-07-23T15:38:25.4030000Z
309,0.7641624808311462,0.7603036761283875,,,,,,,,2025-07-23T15:38:36.7490000Z
310,0.7219877243041992,0.7692616581916809,,,,,,,,2025-07-23T15:38:47.7890000Z
311,0.5725341439247131,0.8267716765403748,,,,,,,,2025-07-23T15:38:59.4250000Z
312,0.648172914981842,0.8099138140678406,,,,,,,,2025-07-23T15:39:11.9700000Z
313,0.7063927054405212,0.7820363640785217,,,,,,,,2025-07-23T15:39:30.2410000Z
314,0.8041744232177734,0.7626139521598816,,,,,,,,2025-07-23T15:39:42.4790000Z
315,0.7755690217018127,0.7552204132080078,,,,,,,,2025-07-23T15:39:57.1190000Z
316,0.7177919745445251,0.7880328297615051,,,,,,,,2025-07-23T15:40:12.0660000Z
317,0.6205716729164124,0.8120503425598145,,,,,,,,2025-07-23T15:40:29.4240000Z
318,0.5008012652397156,0.8469333052635193,,,,,,,,2025-07-23T15:40:42.2690000Z
319,0.6535369753837585,0.8002207279205322,,,,,,,,2025-07-23T15:40:55.4100000Z
320,0.8274328708648682,0.7431597709655762,,,,,,,,2025-07-23T15:41:06.7500000Z
321,0.7639793753623962,0.7680060863494873,,,,,,,,2025-07-23T15:41:21.0950000Z
322,0.8014634847640991,0.7561608552932739,,,,,,,,2025-07-23T15:41:33.9340000Z
323,0.727057933807373,0.7746672630310059,,,,,,,,2025-07-23T15:41:47.6700000Z
324,0.8745124936103821,0.7443315386772156,,,,,,,,2025-07-23T15:41:59.6150000Z
325,0.7432884573936462,0.7716535329818726,,,,,,,,2025-07-23T15:42:12.7630000Z
326,0.7992912530899048,0.7627925276756287,,,,,,,,2025-07-23T15:42:24.3990000Z
327,0.5594645142555237,0.8228417038917542,,,,,,,,2025-07-23T15:42:35.7360000Z
328,0.5976267457008362,0.8118696808815002,,,,,,,,2025-07-23T15:42:48.5730000Z
329,0.7918125987052917,0.7679635286331177,,,,,,,,2025-07-23T15:43:05.0110000Z
330,0.8206503391265869,0.7479097247123718,,,,,,,,2025-07-23T15:43:23.2530000Z
331,0.7638539671897888,0.7602131366729736,,,,,,,,2025-07-23T15:43:39.9980000Z
332,0.6284680962562561,0.8081570863723755,,,,,,,,2025-07-23T15:43:57.0540000Z
333,0.7520914673805237,0.7832661271095276,,,,,,,,2025-07-23T15:44:13.9040000Z
334,0.6502431035041809,0.8062551021575928,,,,,,,,2025-07-23T15:44:26.7470000Z
335,0.5650960206985474,0.8309137225151062,,,,,,,,2025-07-23T15:44:40.1930000Z
336,0.803467869758606,0.7652963399887085,,,,,,,,2025-07-23T15:44:53.0310000Z
337,0.8437451720237732,0.7505098581314087,,,,,,,,2025-07-23T15:45:05.2690000Z
338,0.8118396401405334,0.7670970559120178,,,,,,,,2025-07-23T15:45:19.0760000Z
339,0.5799286365509033,0.8202847242355347,,,,,,,,2025-07-23T15:45:31.3340000Z
340,0.8815189003944397,0.7430357933044434,,,,,,,,2025-07-23T15:45:41.1720000Z
341,0.8862054347991943,0.7346738576889038,,,,,,,,2025-07-23T15:45:54.9290000Z
342,0.6590538620948792,0.7954459190368652,,,,,,,,2025-07-23T15:46:11.9760000Z
343,0.7400500178337097,0.7687203884124756,,,,,,,,2025-07-23T15:46:25.4190000Z
344,0.6160900592803955,0.8102144002914429,,,,,,,,2025-07-23T15:46:41.2640000Z
345,0.7347747683525085,0.7838078141212463,,,,,,,,2025-07-23T15:46:59.5160000Z
346,0.7045395374298096,0.7819848656654358,,,,,,,,2025-07-23T15:47:15.6600000Z
347,0.7342969179153442,0.7737836837768555,,,,,,,,2025-07-23T15:47:33.0020000Z
348,0.8991477489471436,0.7357174158096313,,,,,,,,2025-07-23T15:47:46.4430000Z
349,0.5656012296676636,0.8106423616409302,,,,,,,,2025-07-23T15:48:02.5930000Z
350,0.8644887208938599,0.7377326488494873,,,,,,,,2025-07-23T15:48:15.4320000Z
351,0.8266170620918274,0.7555642127990723,,,,,,,,2025-07-23T15:48:28.8760000Z
352,0.746550440788269,0.7633295059204102,,,,,,,,2025-07-23T15:48:41.7160000Z
353,0.788396418094635,0.7620672583580017,,,,,,,,2025-07-23T15:48:54.5590000Z
354,0.7347187399864197,0.7809045314788818,,,,,,,,2025-07-23T15:49:06.2010000Z
355,0.8214778900146484,0.7510766386985779,,,,,,,,2025-07-23T15:49:19.9400000Z
356,0.811843752861023,0.7514427304267883,,,,,,,,2025-07-23T15:49:37.3160000Z
357,0.7651999592781067,0.7658829689025879,,,,,,,,2025-07-23T15:49:50.7650000Z
358,0.8168767690658569,0.770291805267334,,,,,,,,2025-07-23T15:50:03.9100000Z
359,0.821745753288269,0.756878674030304,,,,,,,,2025-07-23T15:50:13.7620000Z
360,0.9856950640678406,0.7181318402290344,,,,,,,,2025-07-23T15:50:25.3970000Z
361,0.7324959635734558,0.7758481502532959,,,,,,,,2025-07-23T15:50:40.9480000Z
362,0.8216047883033752,0.7524204850196838,,,,,,,,2025-07-23T15:50:50.4890000Z
363,0.786547064781189,0.7681646347045898,,,,,,,,2025-07-23T15:51:02.1250000Z
364,0.7074288725852966,0.7761437892913818,,,,,,,,2025-07-23T15:51:15.5640000Z
365,0.6519188284873962,0.7966991662979126,,,,,,,,2025-07-23T15:51:27.4980000Z
366,0.5525521039962769,0.8136958479881287,,,,,,,,2025-07-23T15:51:39.4330000Z
367,0.6631484031677246,0.7924249768257141,,,,,,,,2025-07-23T15:51:56.4710000Z
368,0.9652597308158875,0.7237020134925842,,,,,,,,2025-07-23T15:52:08.5020000Z
369,0.8162328004837036,0.7549776434898376,,,,,,,,2025-07-23T15:52:24.3450000Z
370,0.6669003963470459,0.7864441275596619,,,,,,,,2025-07-23T15:52:42.2960000Z
371,0.7876529097557068,0.7737721800804138,,,,,,,,2025-07-23T15:52:53.0330000Z
372,0.6234392523765564,0.7990007400512695,,,,,,,,2025-07-23T15:53:06.1720000Z
373,0.7933275699615479,0.7651633024215698,,,,,,,,2025-07-23T15:53:18.4140000Z
374,0.7188459634780884,0.773542582988739,,,,,,,,2025-07-23T15:53:32.7560000Z
375,0.5901349186897278,0.8142098784446716,,,,,,,,2025-07-23T15:53:45.8930000Z
376,0.6461960077285767,0.7919882535934448,,,,,,,,2025-07-23T15:53:58.7290000Z
377,0.7773798704147339,0.7653903961181641,,,,,,,,2025-07-23T15:54:16.0720000Z
378,0.8542146682739258,0.7562893033027649,,,,,,,,2025-07-23T15:54:28.0100000Z
379,0.7491148114204407,0.7790927290916443,,,,,,,,2025-07-23T15:54:45.9660000Z
380,0.9256277680397034,0.730182945728302,,,,,,,,2025-07-23T15:54:58.8100000Z
381,0.9059488773345947,0.7302799224853516,,,,,,,,2025-07-23T15:55:11.0580000Z
382,0.6552804112434387,0.8059380650520325,,,,,,,,2025-07-23T15:55:28.4120000Z
383,0.7080868482589722,0.7886115312576294,,,,,,,,2025-07-23T15:55:46.9550000Z
384,0.609433650970459,0.8195606470108032,,,,,,,,2025-07-23T15:55:59.7900000Z
385,0.9261682033538818,0.7304595112800598,,,,,,,,2025-07-23T15:56:12.6390000Z
386,0.8470260500907898,0.7439971566200256,,,,,,,,2025-07-23T15:56:25.7980000Z
387,0.6109482049942017,0.8113425970077515,,,,,,,,2025-07-23T15:56:39.5360000Z
388,0.7988306879997253,0.745674729347229,,,,,,,,2025-07-23T15:56:50.5800000Z
389,0.6400644183158875,0.7983836531639099,,,,,,,,2025-07-23T15:57:03.1250000Z
390,0.8081043362617493,0.7516019344329834,,,,,,,,2025-07-23T15:57:14.4630000Z
391,0.45528531074523926,0.8649402260780334,,,,,,,,2025-07-23T15:57:28.2100000Z
392,0.6828145980834961,0.7872951030731201,,,,,,,,2025-07-23T15:57:45.3120000Z
393,0.7936325073242188,0.7641304135322571,,,,,,,,2025-07-23T15:57:58.1730000Z
394,0.8648197650909424,0.7453343868255615,,,,,,,,2025-07-23T15:58:13.7470000Z
395,0.7102914452552795,0.7888293862342834,,,,,,,,2025-07-23T15:58:26.2860000Z
396,0.780766487121582,0.7736132144927979,,,,,,,,2025-07-23T15:58:38.8230000Z
397,0.7209055423736572,0.773219108581543,,,,,,,,2025-07-23T15:58:51.6670000Z
398,0.7048113346099854,0.7703765034675598,,,,,,,,2025-07-23T15:59:08.1110000Z
399,0.7726143598556519,0.7581130862236023,,,,,,,,2025-07-23T15:59:26.6530000Z
400,0.7993811368942261,0.7822125554084778,,0.600053326706139,0.8198090692124105,,,,,2025-07-23T15:59:48.7290000Z
401,0.6432338953018188,0.8004632592201233,,,,,,,,2025-07-23T16:00:09.0960000Z
402,0.9721294641494751,0.7169230580329895,,,,,,,,2025-07-23T16:00:21.0420000Z
403,0.6666160821914673,0.7916666865348816,,,,,,,,2025-07-23T16:00:38.9840000Z
404,0.7747302055358887,0.7632537484169006,,,,,,,,2025-07-23T16:00:51.5300000Z
405,0.8020713925361633,0.7575500011444092,,,,,,,,2025-07-23T16:01:04.9920000Z
406,0.7016584873199463,0.7877174019813538,,,,,,,,2025-07-23T16:01:18.1320000Z
407,0.7115069627761841,0.7790055274963379,,,,,,,,2025-07-23T16:01:30.9780000Z
408,0.6844083666801453,0.7877222895622253,,,,,,,,2025-07-23T16:01:47.7380000Z
409,0.8384720683097839,0.7397078275680542,,,,,,,,2025-07-23T16:01:58.1860000Z
410,0.6531089544296265,0.800909698009491,,,,,,,,2025-07-23T16:02:10.1240000Z
411,0.946923553943634,0.7090635895729065,,,,,,,,2025-07-23T16:02:20.5640000Z
412,0.8634324669837952,0.7258847951889038,,,,,,,,2025-07-23T16:02:33.7030000Z
413,0.9554840922355652,0.7238683104515076,,,,,,,,2025-07-23T16:02:46.8780000Z
414,0.7235948443412781,0.7763205766677856,,,,,,,,2025-07-23T16:02:59.7170000Z
415,0.6501969695091248,0.7981492280960083,,,,,,,,2025-07-23T16:03:11.9530000Z
416,0.5355348587036133,0.8304323554039001,,,,,,,,2025-07-23T16:03:25.1000000Z
417,0.8527756333351135,0.7422330379486084,,,,,,,,2025-07-23T16:03:37.9350000Z
418,0.8304513692855835,0.7532703280448914,,,,,,,,2025-07-23T16:03:51.9740000Z
419,0.6171150207519531,0.8124719858169556,,,,,,,,2025-07-23T16:04:05.4180000Z
420,0.7081431746482849,0.7719298005104065,,,,,,,,2025-07-23T16:04:17.9640000Z
421,0.8653889894485474,0.7447434663772583,,,,,,,,2025-07-23T16:04:31.4040000Z
422,0.7382329702377319,0.769723653793335,,,,,,,,2025-07-23T16:04:43.0380000Z
423,0.7772027254104614,0.7667245864868164,,,,,,,,2025-07-23T16:04:55.6090000Z
424,0.6463249921798706,0.8049138188362122,,,,,,,,2025-07-23T16:05:09.0550000Z
425,0.7596057653427124,0.7641093730926514,,,,,,,,2025-07-23T16:05:19.7910000Z
426,0.7987582087516785,0.7639003992080688,,,,,,,,2025-07-23T16:05:32.6290000Z
427,0.9154292345046997,0.7355871796607971,,,,,,,,2025-07-23T16:05:49.1030000Z
428,0.8067200779914856,0.7503536343574524,,,,,,,,2025-07-23T16:06:04.6520000Z
429,0.6238839030265808,0.8028923273086548,,,,,,,,2025-07-23T16:06:18.1000000Z
430,0.7174419164657593,0.7906249761581421,,,,,,,,2025-07-23T16:06:34.5460000Z
431,0.759393572807312,0.7744221687316895,,,,,,,,2025-07-23T16:06:50.1020000Z
432,0.7534260749816895,0.7607340812683105,,,,,,,,2025-07-23T16:07:01.4430000Z
433,0.676024317741394,0.7938829660415649,,,,,,,,2025-07-23T16:07:13.6850000Z
434,0.7292212247848511,0.7883076667785645,,,,,,,,2025-07-23T16:07:26.8270000Z
435,0.7399780750274658,0.7729820609092712,,,,,,,,2025-07-23T16:07:38.7970000Z
436,0.8209102153778076,0.7490537762641907,,,,,,,,2025-07-23T16:07:51.6330000Z
437,0.7222532033920288,0.7726014852523804,,,,,,,,2025-07-23T16:08:03.2770000Z
438,0.7373200058937073,0.7815371751785278,,,,,,,,2025-07-23T16:08:18.2190000Z
439,0.7506275773048401,0.7710351943969727,,,,,,,,2025-07-23T16:08:37.4090000Z
440,0.8172210454940796,0.7483841180801392,,,,,,,,2025-07-23T16:08:53.5610000Z
441,0.6940081119537354,0.7867408394813538,,,,,,,,2025-07-23T16:09:10.3090000Z
442,0.6321393251419067,0.8109728097915649,,,,,,,,2025-07-23T16:09:21.3480000Z
443,0.8121687769889832,0.7545454502105713,,,,,,,,2025-07-23T16:09:34.4910000Z
444,0.6835184097290039,0.78515625,,,,,,,,2025-07-23T16:09:46.4370000Z
445,0.6196695566177368,0.8015170693397522,,,,,,,,2025-07-23T16:10:00.1760000Z
446,0.7248455286026001,0.7765690088272095,,,,,,,,2025-07-23T16:10:13.6310000Z
447,0.5856460928916931,0.8089494109153748,,,,,,,,2025-07-23T16:10:26.4740000Z
448,0.6995089054107666,0.7965796589851379,,,,,,,,2025-07-23T16:10:39.0240000Z
449,0.7899821996688843,0.7638979554176331,,,,,,,,2025-07-23T16:10:52.1650000Z
450,0.6112868189811707,0.8264597654342651,,,,,,,,2025-07-23T16:11:07.1090000Z
451,0.6558638215065002,0.8105263113975525,,,,,,,,2025-07-23T16:11:25.6710000Z
452,0.6329150795936584,0.8021726608276367,,,,,,,,2025-07-23T16:11:38.8160000Z
453,0.7504940629005432,0.7663290500640869,,,,,,,,2025-07-23T16:11:55.8620000Z
454,0.7001157999038696,0.787620484828949,,,,,,,,2025-07-23T16:12:09.3040000Z
455,0.6106800436973572,0.8149038553237915,,,,,,,,2025-07-23T16:12:22.7710000Z
456,0.6976932883262634,0.7948397994041443,,,,,,,,2025-07-23T16:12:35.0120000Z
457,0.6920406818389893,0.7814667820930481,,,,,,,,2025-07-23T16:12:48.1570000Z
458,0.8045066595077515,0.766968309879303,,,,,,,,2025-07-23T16:13:01.3110000Z
459,0.7202687859535217,0.7570988535881042,,,,,,,,2025-07-23T16:13:12.3720000Z
460,0.765806257724762,0.7635889649391174,,,,,,,,2025-07-23T16:13:25.2090000Z
461,0.6950033903121948,0.7852882742881775,,,,,,,,2025-07-23T16:13:37.7530000Z
462,0.889468252658844,0.7447761297225952,,,,,,,,2025-07-23T16:13:49.9950000Z
463,0.5831626057624817,0.8074133992195129,,,,,,,,2025-07-23T16:14:02.8700000Z
464,0.658136785030365,0.7994858622550964,,,,,,,,2025-07-23T16:14:16.9120000Z
465,0.6911391615867615,0.7896164059638977,,,,,,,,2025-07-23T16:14:34.2620000Z
466,0.8534506559371948,0.7519880533218384,,,,,,,,2025-07-23T16:14:45.0550000Z
467,0.6223949790000916,0.8010327816009521,,,,,,,,2025-07-23T16:15:01.2450000Z
468,0.789985716342926,0.7582151293754578,,,,,,,,2025-07-23T16:15:13.5050000Z
469,0.7515937089920044,0.772752046585083,,,,,,,,2025-07-23T16:15:26.0540000Z
470,0.9466667175292969,0.7165974974632263,,,,,,,,2025-07-23T16:15:38.5970000Z
471,0.7349355816841125,0.7674058675765991,,,,,,,,2025-07-23T16:15:49.9410000Z
472,0.7646974325180054,0.760298490524292,,,,,,,,2025-07-23T16:16:08.1860000Z
473,0.9132169485092163,0.7244511842727661,,,,,,,,2025-07-23T16:16:23.8260000Z
474,0.6343367099761963,0.8001871705055237,,,,,,,,2025-07-23T16:16:39.3890000Z
475,0.7614667415618896,0.7586206793785095,,,,,,,,2025-07-23T16:16:51.0310000Z
476,0.6939687728881836,0.7829354405403137,,,,,,,,2025-07-23T16:17:06.5960000Z
477,0.6991645097732544,0.7918255925178528,,,,,,,,2025-07-23T16:17:18.2290000Z
478,0.8208515048027039,0.7473223209381104,,,,,,,,2025-07-23T16:17:30.7720000Z
479,0.7260626554489136,0.7873536348342896,,,,,,,,2025-07-23T16:17:44.2110000Z
480,0.8303757309913635,0.7459791898727417,,,,,,,,2025-07-23T16:17:57.0570000Z
481,0.715208113193512,0.807272732257843,,,,,,,,2025-07-23T16:18:08.9970000Z
482,0.6467149257659912,0.8067365884780884,,,,,,,,2025-07-23T16:18:21.5470000Z
483,0.8326429128646851,0.7580472230911255,,,,,,,,2025-07-23T16:18:34.3930000Z
484,0.7094752788543701,0.7844052910804749,,,,,,,,2025-07-23T16:18:47.5610000Z
485,0.5894479155540466,0.8261350989341736,,,,,,,,2025-07-23T16:19:01.0490000Z
486,0.6425953507423401,0.8026478886604309,,,,,,,,2025-07-23T16:19:18.3940000Z
487,0.7603513598442078,0.7631048560142517,,,,,,,,2025-07-23T16:19:31.8310000Z
488,0.6342563629150391,0.8074694275856018,,,,,,,,2025-07-23T16:19:45.8720000Z
489,0.7085806727409363,0.7919876575469971,,,,,,,,2025-07-23T16:19:59.9720000Z
490,0.7329310178756714,0.7760690450668335,,,,,,,,2025-07-23T16:20:12.5580000Z
491,0.7458078861236572,0.7892675399780273,,,,,,,,2025-07-23T16:20:23.3190000Z
492,0.718744695186615,0.7804259657859802,,,,,,,,2025-07-23T16:20:36.7730000Z
493,0.7553572058677673,0.7742738723754883,,,,,,,,2025-07-23T16:20:49.3190000Z
494,0.6760456562042236,0.7836778163909912,,,,,,,,2025-07-23T16:21:03.0620000Z
495,0.6931107640266418,0.7853694558143616,,,,,,,,2025-07-23T16:21:15.9090000Z
496,0.7334399819374084,0.7644529342651367,,,,,,,,2025-07-23T16:21:28.1550000Z
497,0.7936005592346191,0.7559937834739685,,,,,,,,2025-07-23T16:21:45.1950000Z
498,0.6552324295043945,0.7840856313705444,,,,,,,,2025-07-23T16:21:58.3300000Z
499,0.7307504415512085,0.7837947607040405,,,,,,,,2025-07-23T16:22:10.5710000Z
500,0.6252513527870178,0.801429271697998,,0.7689826637064314,0.768051434223541,,,,,2025-07-23T16:22:34.3990000Z
501,0.6534237861633301,0.7862407565116882,,,,,,,,2025-07-23T16:22:47.2890000Z
502,0.7430654764175415,0.7813292741775513,,,,,,,,2025-07-23T16:23:01.6380000Z
503,0.6754327416419983,0.8029651045799255,,,,,,,,2025-07-23T16:23:19.5810000Z
504,0.6350530982017517,0.7934386134147644,,,,,,,,2025-07-23T16:23:31.5550000Z
505,0.7480171322822571,0.772251307964325,,,,,,,,2025-07-23T16:23:43.1940000Z
506,0.8314470648765564,0.7376328110694885,,,,,,,,2025-07-23T16:23:56.6410000Z
507,0.6492649912834167,0.7947717308998108,,,,,,,,2025-07-23T16:24:14.6000000Z
508,0.6281121969223022,0.8106430172920227,,,,,,,,2025-07-23T16:24:30.4480000Z
509,0.7412614822387695,0.7714561223983765,,,,,,,,2025-07-23T16:24:43.5940000Z
510,0.805722177028656,0.76093590259552,,,,,,,,2025-07-23T16:25:01.2410000Z
511,0.7617670297622681,0.77703458070755,,,,,,,,2025-07-23T16:25:19.1830000Z
512,0.6897897124290466,0.7947162985801697,,,,,,,,2025-07-23T16:25:31.1280000Z
513,0.7486134767532349,0.7736063599586487,,,,,,,,2025-07-23T16:25:44.2710000Z
514,0.6273385882377625,0.8095238208770752,,,,,,,,2025-07-23T16:25:56.5090000Z
515,0.8182513117790222,0.7526502013206482,,,,,,,,2025-07-23T16:26:09.3520000Z
516,0.5930943489074707,0.8061797618865967,,,,,,,,2025-07-23T16:26:21.5860000Z
517,0.7120480537414551,0.7884330153465271,,,,,,,,2025-07-23T16:26:33.2280000Z
518,0.7438077926635742,0.7760031223297119,,,,,,,,2025-07-23T16:26:46.9710000Z
519,0.6398859620094299,0.8069087862968445,,,,,,,,2025-07-23T16:27:04.0290000Z
520,0.7245960831642151,0.7774538397789001,,,,,,,,2025-07-23T16:27:15.3760000Z
521,0.6908526420593262,0.7881630063056946,,,,,,,,2025-07-23T16:27:32.7240000Z
522,0.6341899633407593,0.7949158549308777,,,,,,,,2025-07-23T16:27:44.9630000Z
523,0.7499229907989502,0.764260470867157,,,,,,,,2025-07-23T16:28:03.2130000Z
524,0.7530718445777893,0.7712697982788086,,,,,,,,2025-07-23T16:28:20.8550000Z
525,0.617998480796814,0.8090947866439819,,,,,,,,2025-07-23T16:28:31.8910000Z
526,0.773784339427948,0.7820577621459961,,,,,,,,2025-07-23T16:28:45.3300000Z
527,0.6127538084983826,0.8076171875,,,,,,,,2025-07-23T16:28:57.5670000Z
528,0.6863499879837036,0.7859633564949036,,,,,,,,2025-07-23T16:29:10.1190000Z
529,0.5711612701416016,0.8208816647529602,,,,,,,,2025-07-23T16:29:24.1570000Z
530,0.7289226651191711,0.7609195113182068,,,,,,,,2025-07-23T16:29:36.6950000Z
531,0.6076609492301941,0.7993826866149902,,,,,,,,2025-07-23T16:29:50.1410000Z
532,0.7043653130531311,0.7800699472427368,,,,,,,,2025-07-23T16:30:08.0890000Z
533,0.8699332475662231,0.7478858232498169,,,,,,,,2025-07-23T16:30:20.0350000Z
534,0.7355814576148987,0.7725934982299805,,,,,,,,2025-07-23T16:30:31.0800000Z
535,0.7773482203483582,0.7560283541679382,,,,,,,,2025-07-23T16:30:41.8300000Z
536,0.756197452545166,0.7666666507720947,,,,,,,,2025-07-23T16:30:56.4770000Z
537,0.5587707757949829,0.8190749287605286,,,,,,,,2025-07-23T16:31:09.0230000Z
538,0.6205859184265137,0.820888876914978,,,,,,,,2025-07-23T16:31:21.2710000Z
539,0.5852919816970825,0.8193027377128601,,,,,,,,2025-07-23T16:31:34.7190000Z
540,0.607280433177948,0.8074339628219604,,,,,,,,2025-07-23T16:31:49.6620000Z
541,0.7000409960746765,0.7789968848228455,,,,,,,,2025-07-23T16:32:03.7160000Z
542,0.6314284205436707,0.7970393300056458,,,,,,,,2025-07-23T16:32:19.2570000Z
543,0.6617878675460815,0.7994269132614136,,,,,,,,2025-07-23T16:32:33.3580000Z
544,0.667819082736969,0.8049878478050232,,,,,,,,2025-07-23T16:32:46.2020000Z
545,0.8327825665473938,0.7625508904457092,,,,,,,,2025-07-23T16:32:58.7500000Z
546,0.6796005964279175,0.800788938999176,,,,,,,,2025-07-23T16:33:15.8390000Z
547,0.5608249306678772,0.8259541988372803,,,,,,,,2025-07-23T16:33:29.0040000Z
548,0.6806402802467346,0.7884239554405212,,,,,,,,2025-07-23T16:33:42.7560000Z
549,0.8096410036087036,0.765749454498291,,,,,,,,2025-07-23T16:33:56.4950000Z
550,0.7494193911552429,0.7758318781852722,,,,,,,,2025-07-23T16:34:08.4380000Z
551,0.7230879664421082,0.7823858261108398,,,,,,,,2025-07-23T16:34:21.2790000Z
552,0.6847339868545532,0.788646936416626,,,,,,,,2025-07-23T16:34:35.6850000Z
553,0.7197549939155579,0.7805555462837219,,,,,,,,2025-07-23T16:34:51.2480000Z
554,0.6855854392051697,0.7940577864646912,,,,,,,,2025-07-23T16:35:06.2110000Z
555,0.678530752658844,0.7975594401359558,,,,,,,,2025-07-23T16:35:19.6600000Z
556,0.7130082249641418,0.7828220725059509,,,,,,,,2025-07-23T16:35:37.9070000Z
557,1.0300285816192627,0.7080846428871155,,,,,,,,2025-07-23T16:35:50.7510000Z
558,1.0181092023849487,0.701665997505188,,,,,,,,2025-07-23T16:36:02.6920000Z
559,0.7958273887634277,0.7527027130126953,,,,,,,,2025-07-23T16:36:20.9410000Z
560,0.6598280668258667,0.7881720662117004,,,,,,,,2025-07-23T16:36:37.9850000Z
561,0.9045941233634949,0.7168926000595093,,,,,,,,2025-07-23T16:36:50.2160000Z
562,0.673706591129303,0.8003853559494019,,,,,,,,2025-07-23T16:37:09.0900000Z
563,0.6764203310012817,0.7906580567359924,,,,,,,,2025-07-23T16:37:20.4390000Z
564,0.773711085319519,0.7618458867073059,,,,,,,,2025-07-23T16:37:35.3840000Z
565,0.631608784198761,0.8149425387382507,,,,,,,,2025-07-23T16:37:51.2390000Z
566,0.7551592588424683,0.7879580855369568,,,,,,,,2025-07-23T16:38:05.9320000Z
567,0.7020133137702942,0.7876602411270142,,,,,,,,2025-07-23T16:38:19.6910000Z
568,0.755425214767456,0.7675647139549255,,,,,,,,2025-07-23T16:38:31.9340000Z
569,0.6593130230903625,0.7895791530609131,,,,,,,,2025-07-23T16:38:51.3780000Z
570,0.7807866334915161,0.7688871026039124,,,,,,,,2025-07-23T16:39:04.2200000Z
571,0.7897202968597412,0.7539076805114746,,,,,,,,2025-07-23T16:39:16.1770000Z
572,0.827814519405365,0.7483612298965454,,,,,,,,2025-07-23T16:39:28.1200000Z
573,0.7302829027175903,0.7812376618385315,,,,,,,,2025-07-23T16:39:41.2570000Z
574,0.7147722244262695,0.7772837281227112,,,,,,,,2025-07-23T16:39:52.8980000Z
575,0.7833814024925232,0.7649266719818115,,,,,,,,2025-07-23T16:40:04.8400000Z
576,0.7275591492652893,0.7686042189598083,,,,,,,,2025-07-23T16:40:23.9820000Z
577,0.7660315036773682,0.7701446413993835,,,,,,,,2025-07-23T16:40:37.1400000Z
578,0.8487615585327148,0.7503867745399475,,,,,,,,2025-07-23T16:40:48.7780000Z
579,0.7931073307991028,0.7497263550758362,,,,,,,,2025-07-23T16:41:01.6220000Z
580,0.655166745185852,0.8017273545265198,,,,,,,,2025-07-23T16:41:15.6620000Z
581,0.6843863725662231,0.7811746001243591,,,,,,,,2025-07-23T16:41:33.2980000Z
582,0.786219596862793,0.748481810092926,,,,,,,,2025-07-23T16:41:46.1390000Z
583,0.6929599046707153,0.7855288982391357,,,,,,,,2025-07-23T16:41:56.5990000Z
584,0.7443562746047974,0.7697628736495972,,,,,,,,2025-07-23T16:42:09.7420000Z
585,0.896136462688446,0.7197149395942688,,,,,,,,2025-07-23T16:42:21.6880000Z
586,0.7291178107261658,0.7774493098258972,,,,,,,,2025-07-23T16:42:35.4360000Z
587,0.6413213014602661,0.8021903038024902,,,,,,,,2025-07-23T16:42:47.9780000Z
588,0.5842461585998535,0.8110864758491516,,,,,,,,2025-07-23T16:42:59.6190000Z
589,0.5457935929298401,0.8259428143501282,,,,,,,,2025-07-23T16:43:11.5660000Z
590,0.5625737309455872,0.8247582316398621,,,,,,,,2025-07-23T16:43:25.0050000Z
591,0.7051174640655518,0.8033359050750732,,,,,,,,2025-07-23T16:43:37.2500000Z
592,0.691599428653717,0.7953949570655823,,,,,,,,2025-07-23T16:43:49.1900000Z
593,0.6981087327003479,0.7871951460838318,,,,,,,,2025-07-23T16:44:01.7330000Z
594,0.8625596761703491,0.7359105944633484,,,,,,,,2025-07-23T16:44:13.9800000Z
595,0.5994078516960144,0.8144294023513794,,,,,,,,2025-07-23T16:44:26.5400000Z
596,0.7671384215354919,0.7524017691612244,,,,,,,,2025-07-23T16:44:40.2830000Z
597,0.8137744069099426,0.7420634627342224,,,,,,,,2025-07-23T16:44:54.0250000Z
598,0.6404578685760498,0.800773024559021,,,,,,,,2025-07-23T16:45:06.5870000Z
599,0.7874536514282227,0.7547030448913574,,,,,,,,2025-07-23T16:45:21.5400000Z
600,0.8567677736282349,0.739130437374115,,0.545065103951147,0.840429929723026,,,,,2025-07-23T16:45:42.2680000Z
601,0.6250180602073669,0.8052576780319214,,,,,,,,2025-07-23T16:45:56.2100000Z
602,0.5404363870620728,0.8401544690132141,,,,,,,,2025-07-23T16:46:10.2530000Z
